10000
373,122796,35
374,146576,43
375,137584,50
376,67710,59
377,41021,45
378,118644,43
379,57664,20
380,148282,56
381,100032,20
382,113975,43
383,105740,30
384,139109,22
385,93250,20
386,100825,55
387,85058,41
388,67853,54
389,122702,18
390,112335,36
391,136761,33
392,97764,31
393,58746,29
394,43964,52
395,57029,24
396,45012,26
397,52487,23
398,59173,35
399,144276,34
400,134691,45
401,99344,39
402,82982,49
403,119521,59
404,99124,23
405,131172,18
406,88717,45
407,50178,49
408,69550,27
409,73642,49
410,55209,18
411,84540,20
412,78277,37
413,133461,39
414,100837,46
415,110692,27
416,82305,24
417,51902,41
418,80282,25
419,131857,56
420,65540,58
421,141269,43
422,83583,39
423,44756,49
424,116855,60
425,40626,46
426,90102,35
427,135715,27
428,75870,57
429,69637,29
430,75966,38
431,45491,24
432,54369,49
433,62402,32
434,128686,39
435,81538,55
436,106033,34
437,114797,44
438,115200,37
439,127891,18
440,94139,21
441,106457,56
442,54959,45
443,117253,58
444,95848,52
445,72691,33
446,135124,59
447,137774,53
448,74366,38
449,47983,41
450,54835,42
451,149955,39
452,129927,60
453,76537,44
454,83380,28
455,93523,33
456,98304,38
457,90487,31
458,46197,23
459,106022,37
460,144202,25
461,41760,53
462,42100,53
463,108689,25
464,100950,19
465,74248,32
466,43986,38
467,81270,33
468,111888,45
469,135341,48
470,139582,21
471,71277,40
472,114182,28
473,82340,49
474,62085,31
475,122516,33
476,86045,42
477,127566,46
478,49610,37
479,139139,40
480,111540,55
481,47440,43
482,127010,45
483,118747,19
484,100742,22
485,57091,22
486,134392,57
487,86673,54
488,85734,20
489,45781,58
490,131660,20
491,83082,46
492,107176,40
493,49031,60
494,134740,52
495,112928,22
496,113532,32
497,109857,57
498,132428,45
499,136566,26
500,98925,52
501,99183,51
502,80373,34
503,141565,35
504,75332,50
505,102487,51
506,48144,45
507,109421,59
508,143001,27
509,66183,23
510,139600,21
511,53308,33
512,42723,50
513,60009,59
514,123284,32
515,112157,44
516,114379,51
517,149330,18
518,72522,18
519,65487,38
520,65699,55
521,117472,41
522,125990,46
523,90645,52
524,85335,23
525,73617,29
526,65471,46
527,63905,50
528,44442,54
529,67920,60
530,83481,25
531,87616,46
532,142889,32
533,53511,24
534,74360,56
535,73656,41
536,60668,22
537,42522,27
538,75696,45
539,107277,53
540,109566,45
541,112908,29
542,106206,33
543,100327,37
544,108557,60
545,126313,40
546,133986,53
547,146087,49
548,45287,47
549,128194,24
550,108755,32
551,132063,21
552,69384,51
553,91244,57
554,49962,34
555,86839,56
556,49390,53
557,90974,20
558,131899,24
559,124933,54
560,90276,53
561,84010,31
562,55586,23
563,53413,20
564,89383,53
565,82496,54
566,119607,34
567,122044,52
568,124559,55
569,65073,55
570,50712,33
571,72295,47
572,41496,23
573,70182,34
574,71194,37
575,84715,33
576,96355,35
577,91484,59
578,89245,18
579,68978,19
580,132814,33
581,129788,35
582,131362,56
583,71944,41
584,74545,24
585,100245,43
586,46436,39
587,97381,41
588,129689,31
589,67166,50
590,144601,22
591,50649,36
592,114834,20
593,90062,53
594,117202,27
595,63798,54
596,124009,49
597,135987,23
598,115841,30
599,103322,50
600,50356,46
601,42758,20
602,97151,21
603,113663,54
604,87841,22
605,51897,56
606,94759,21
607,40960,39
608,140852,40
609,50708,29
610,60780,47
611,64525,23
612,127746,36
613,125195,38
614,112847,47
615,80468,45
616,40296,29
617,54109,21
618,52792,58
619,146029,40
620,98940,57
621,95062,40
622,143952,27
623,53881,23
624,142487,30
625,77213,43
626,79235,45
627,129356,43
628,66584,34
629,136488,46
630,99326,36
631,44089,58
632,91524,59
633,123686,28
634,103572,56
635,65216,38
636,79585,27
637,116932,40
638,146830,42
639,98438,25
640,148919,27
641,67579,43
642,106281,55
643,113932,41
644,121918,22
645,143509,39
646,135072,48
647,51135,50
648,69022,56
649,83926,57
650,130773,32
651,63597,19
652,53465,56
653,125255,22
654,80431,43
655,98544,40
656,91983,39
657,93474,31
658,102649,56
659,116440,36
660,57453,33
661,135038,54
662,125696,26
663,97826,22
664,127446,46
665,67377,57
666,55801,41
667,134358,53
668,118282,51
669,40771,40
670,149210,57
671,42424,30
672,102719,49
673,66985,36
674,131468,49
675,48120,56
676,125250,43
677,91486,60
678,88485,34
679,106943,44
680,108574,47
681,100761,24
682,46437,44
683,92982,43
684,72013,38
685,115825,59
686,78103,39
687,144175,38
688,71272,20
689,142729,52
690,66893,35
691,91846,28
692,119865,21
693,121356,47
694,52989,30
695,105956,41
696,132091,43
697,120818,60
698,75686,34
699,99254,49
700,116791,33
701,102228,49
702,64327,37
703,86399,47
704,91761,36
705,127536,32
706,74169,21
707,137732,19
708,124240,34
709,98167,60
710,141798,25
711,145954,28
712,85485,37
713,110787,40
714,74886,49
715,63092,58
716,148303,42
717,129095,21
718,85106,23
719,126717,19
720,116405,56
721,142971,33
722,64939,57
723,142175,26
724,96366,18
725,112416,49
726,50578,54
727,137909,20
728,86031,29
729,139729,51
730,101307,53
731,128806,44
732,124222,34
733,108642,43
734,53526,53
735,67666,31
736,97486,30
737,61261,38
738,68103,19
739,111993,20
740,139673,32
741,133640,24
742,96129,46
743,46296,45
744,64842,57
745,113621,32
746,126489,49
747,133284,24
748,120132,43
749,89435,48
750,147816,60
751,71059,35
752,82175,20
753,147429,35
754,58380,28
755,110469,23
756,86275,52
757,96387,59
758,70241,59
759,66199,48
760,97616,54
761,91033,50
762,61307,36
763,95725,48
764,143582,58
765,77680,22
766,53722,42
767,132734,55
768,136403,41
769,135404,60
770,142768,41
771,146510,49
772,113361,35
773,121911,28
774,92123,42
775,140962,24
776,104324,51
777,122472,35
778,127317,29
779,107224,32
780,42752,58
781,116921,27
782,116186,40
783,137266,57
784,59467,32
785,64666,49
786,85549,50
787,68031,46
788,48295,35
789,73858,48
790,134125,37
791,80168,41
792,104948,21
793,72724,50
794,48016,46
795,139371,49
796,116899,58
797,49008,51
798,109297,58
799,71433,55
800,118884,24
801,133463,19
802,120124,31
803,47122,45
804,69992,58
805,65679,50
806,72101,34
807,98741,48
808,116011,30
809,109584,53
810,44863,53
811,145957,40
812,49291,56
813,63911,26
814,78192,24
815,61656,43
816,68801,38
817,113703,18
818,106473,51
819,130330,47
820,62023,40
821,63723,34
822,123258,25
823,82903,42
824,124064,48
825,46401,28
826,113820,39
827,67916,41
828,56882,43
829,71563,24
830,109072,30
831,104658,35
832,145040,39
833,125295,22
834,72257,33
835,123736,47
836,43910,57
837,66899,57
838,63105,40
839,122925,42
840,105621,18
841,119730,40
842,52460,56
843,68692,18
844,83048,42
845,112820,57
846,142747,21
847,143922,54
848,130501,55
849,43262,40
850,82404,60
851,66244,51
852,45674,60
853,100613,41
854,108121,39
855,97092,26
856,104055,57
857,149032,36
858,51012,37
859,100901,40
860,82085,33
861,44112,23
862,44629,18
863,102261,57
864,42041,26
865,43530,39
866,59822,58
867,77542,26
868,107768,29
869,104254,40
870,59556,27
871,61646,47
872,130867,45
873,83088,56
874,46000,18
875,120480,28
876,93373,28
877,66893,28
878,61594,58
879,50450,42
880,83994,54
881,88083,30
882,107182,53
883,140524,56
884,90496,55
885,143427,48
886,145810,51
887,111033,18
888,84255,31
889,114661,26
890,68259,46
891,58853,39
892,77624,21
893,54872,24
894,43628,50
895,146738,58
896,61733,22
897,120338,18
898,41089,35
899,141230,48
900,68124,33
901,67704,24
902,93050,36
903,127847,42
904,82716,60
905,51502,37
906,55744,28
907,145619,45
908,43713,52
909,87976,31
910,127988,30
911,115047,60
912,86061,48
913,132309,23
914,101438,53
915,126217,25
916,60319,31
917,121584,37
918,92450,31
919,112576,38
920,127374,44
921,42348,25
922,96571,22
923,48735,49
924,98692,34
925,68865,58
926,75156,33
927,62237,56
928,95612,37
929,105758,51
930,83576,59
931,75150,28
932,119019,58
933,143037,24
934,71682,23
935,41948,46
936,98870,38
937,128402,30
938,80190,29
939,58839,36
940,83334,48
941,65966,18
942,99975,35
943,112887,29
944,104275,19
945,99532,54
946,50468,44
947,147799,48
948,81583,42
949,59526,24
950,48161,44
951,59764,34
952,87626,20
953,107868,53
954,140359,49
955,67115,48
956,45020,21
957,140047,59
958,96848,49
959,114162,27
960,63639,35
961,111570,45
962,124325,34
963,104916,57
964,118579,44
965,69868,37
966,130300,35
967,84705,55
968,110504,56
969,107777,50
970,98587,22
971,57214,21
972,112963,46
973,137348,42
974,69872,28
975,117582,52
976,117091,39
977,56417,31
978,122260,21
979,135765,31
980,50741,52
981,147268,36
982,58637,33
983,69107,47
984,145469,47
985,119562,59
986,133796,39
987,71393,59
988,81666,25
989,139059,26
990,57762,56
991,56488,18
992,141855,18
993,91272,39
994,52299,51
995,65072,57
996,99019,57
997,97854,23
998,57072,59
999,41539,25
1000,44258,47
1001,98968,50
1002,47644,22
1003,120736,48
1004,101179,51
1005,117167,45
1006,86544,19
1007,40372,51
1008,71015,22
1009,141827,50
1010,105154,27
1011,95627,48
1012,98423,57
1013,100842,27
1014,40957,22
1015,50719,23
1016,105978,22
1017,128625,30
1018,123201,38
1019,98325,49
1020,44908,20
1021,138792,42
1022,129034,34
1023,109748,44
1024,125839,55
1025,42277,35
1026,44976,20
1027,101376,42
1028,130365,44
1029,80596,36
1030,104955,28
1031,55373,36
1032,71954,27
1033,50607,53
1034,83318,41
1035,73721,42
1036,82717,41
1037,117580,42
1038,73934,25
1039,41922,22
1040,70080,41
1041,58585,27
1042,81483,36
1043,99989,23
1044,48136,20
1045,60127,24
1046,93479,56
1047,107607,60
1048,116465,27
1049,103329,55
1050,106157,48
1051,90317,34
1052,87868,24
1053,73550,48
1054,69795,38
1055,47572,25
1056,133989,26
1057,85308,39
1058,58659,39
1059,122745,35
1060,94342,44
1061,114086,59
1062,107087,57
1063,43215,54
1064,69164,50
1065,77282,34
1066,55109,34
1067,135978,39
1068,56261,42
1069,141851,48
1070,109182,56
1071,138605,41
1072,146691,20
1073,43136,44
1074,139131,39
1075,50954,24
1076,106569,48
1077,52601,26
1078,103120,34
1079,60002,48
1080,49600,32
1081,133777,28
1082,95226,45
1083,57710,42
1084,111377,29
1085,126237,58
1086,87096,22
1087,132521,37
1088,97609,46
1089,128200,45
1090,143504,26
1091,138544,60
1092,125207,33
1093,117727,55
1094,43537,29
1095,109959,38
1096,46469,25
1097,88134,37
1098,134792,44
1099,53391,52
1100,69429,51
1101,145756,23
1102,116326,24
1103,87604,27
1104,58590,55
1105,48843,56
1106,61132,58
1107,86875,24
1108,57967,35
1109,57635,30
1110,82585,21
1111,146823,27
1112,93492,28
1113,104060,31
1114,139927,60
1115,129519,42
1116,61646,26
1117,80605,38
1118,61435,47
1119,128962,54
1120,96743,22
1121,95077,45
1122,87636,30
1123,60367,45
1124,51528,40
1125,139398,53
1126,82040,32
1127,101226,23
1128,147786,35
1129,97624,54
1130,129220,24
1131,131170,44
1132,61242,46
1133,80460,26
1134,114454,47
1135,68940,47
1136,101475,35
1137,126943,28
1138,41477,24
1139,129493,27
1140,48315,34
1141,76637,44
1142,71016,31
1143,84796,53
1144,113541,20
1145,121975,54
1146,105463,23
1147,134008,58
1148,83133,26
1149,104977,22
1150,146323,27
1151,46530,54
1152,63614,25
1153,132668,30
1154,115114,45
1155,72162,23
1156,113361,46
1157,122885,46
1158,90124,30
1159,94906,23
1160,70421,24
1161,67319,33
1162,97150,22
1163,51937,27
1164,99496,19
1165,105586,40
1166,118629,34
1167,146692,56
1168,80332,22
1169,73567,45
1170,143714,27
1171,114118,40
1172,80039,35
1173,99680,54
1174,141034,43
1175,44007,40
1176,46365,53
1177,118237,24
1178,111444,29
1179,72102,18
1180,124926,58
1181,55488,22
1182,89056,53
1183,78900,50
1184,45903,55
1185,51343,25
1186,107381,56
1187,57256,43
1188,136997,27
1189,117593,59
1190,98884,29
1191,85179,52
1192,128825,31
1193,90687,54
1194,140550,60
1195,111931,28
1196,108861,40
1197,57988,60
1198,41910,54
1199,103762,21
1200,59138,49
1201,120031,25
1202,111088,57
1203,48446,32
1204,40169,26
1205,122334,39
1206,112764,41
1207,83251,24
1208,47937,38
1209,87056,37
1210,136830,30
1211,40783,58
1212,72250,55
1213,69939,33
1214,63770,22
1215,99268,25
1216,50712,49
1217,105842,20
1218,42674,59
1219,72870,60
1220,144298,28
1221,53872,31
1222,148473,58
1223,43865,26
1224,103261,42
1225,104465,42
1226,113440,53
1227,83682,58
1228,67849,32
1229,60272,23
1230,45482,54
1231,111919,30
1232,120973,58
1233,94592,19
1234,139064,58
1235,75512,39
1236,65015,24
1237,112075,40
1238,79862,35
1239,74357,50
1240,119496,38
1241,125227,60
1242,70747,56
1243,59201,37
1244,73962,56
1245,121569,25
1246,107719,31
1247,109345,22
1248,142352,38
1249,140052,47
1250,42714,46
1251,104163,25
1252,91072,58
1253,72577,20
1254,112225,22
1255,98472,56
1256,143549,39
1257,148186,30
1258,57525,57
1259,85039,24
1260,88577,56
1261,40137,20
1262,142117,38
1263,54286,60
1264,116112,26
1265,79802,43
1266,122799,57
1267,59087,19
1268,56858,46
1269,99899,52
1270,146666,36
1271,56957,38
1272,76739,51
1273,127858,27
1274,122032,44
1275,72770,43
1276,87134,33
1277,149099,42
1278,40324,30
1279,96503,59
1280,78075,33
1281,100281,29
1282,135241,20
1283,135965,57
1284,58823,32
1285,98085,57
1286,53488,48
1287,114238,54
1288,145457,52
1289,108423,35
1290,51931,39
1291,81405,18
1292,73357,52
1293,54643,44
1294,122654,24
1295,85872,41
1296,90923,42
1297,105555,42
1298,114771,25
1299,92497,47
1300,86051,47
1301,119556,21
1302,40408,52
1303,110461,34
1304,146091,47
1305,48000,45
1306,130760,20
1307,72045,21
1308,76139,41
1309,90204,38
1310,97366,45
1311,63231,23
1312,102250,51
1313,126471,59
1314,135106,41
1315,81999,52
1316,139039,47
1317,42379,54
1318,48978,56
1319,88654,22
1320,126133,58
1321,112669,54
1322,130970,22
1323,127030,55
1324,132064,45
1325,102821,55
1326,80204,45
1327,93943,56
1328,120992,41
1329,109955,43
1330,141510,24
1331,118166,45
1332,134615,18
1333,45697,41
1334,111224,52
1335,116999,27
1336,45996,34
1337,87055,35
1338,111982,22
1339,68606,44
1340,80736,31
1341,106311,52
1342,119077,44
1343,40893,27
1344,115447,52
1345,103337,48
1346,124972,56
1347,43365,47
1348,132976,42
1349,95558,18
1350,98980,48
1351,137939,44
1352,128984,40
1353,135052,42
1354,140895,49
1355,71696,51
1356,45278,46
1357,121902,39
1358,54894,51
1359,146982,57
1360,70112,20
1361,84488,18
1362,117524,43
1363,93004,18
1364,108211,36
1365,65332,55
1366,115362,27
1367,140082,28
1368,80331,45
1369,122692,41
1370,110170,28
1371,91715,36
1372,56680,35
1373,142922,33
1374,119677,36
1375,48910,23
1376,146334,41
1377,113443,46
1378,96280,24
1379,115409,21
1380,55650,50
1381,54831,39
1382,41716,58
1383,88865,28
1384,104796,19
1385,43878,44
1386,128803,35
1387,144450,53
1388,94558,33
1389,141512,47
1390,118571,37
1391,81556,39
1392,58650,51
1393,85117,36
1394,92138,41
1395,141918,25
1396,105537,51
1397,86492,18
1398,102348,40
1399,75504,21
1400,117380,43
1401,58829,35
1402,129823,23
1403,86991,19
1404,104904,18
1405,149359,53
1406,93032,43
1407,88685,52
1408,120838,22
1409,141716,51
1410,68363,42
1411,88309,57
1412,144887,29
1413,88955,24
1414,78931,24
1415,97729,40
1416,141545,32
1417,89265,25
1418,118288,29
1419,109574,18
1420,92281,34
1421,116618,38
1422,125894,60
1423,120378,27
1424,46188,43
1425,100162,41
1426,145019,48
1427,61195,43
1428,41557,25
1429,82473,23
1430,71756,40
1431,133883,22
1432,46844,30
1433,62073,27
1434,100066,20
1435,53335,49
1436,103433,23
1437,44848,39
1438,76347,58
1439,146082,42
1440,119698,56
1441,40879,39
1442,60710,52
1443,97768,45
1444,56496,30
1445,85513,40
1446,90237,20
1447,105807,36
1448,76363,30
1449,129510,20
1450,104850,37
1451,142108,58
1452,84668,32
1453,146229,38
1454,67526,55
1455,77752,24
1456,142074,45
1457,49133,31
1458,45550,36
1459,53737,47
1460,59569,56
1461,74536,51
1462,116707,44
1463,52082,54
1464,86197,35
1465,143860,54
1466,89220,51
1467,116820,21
1468,80964,25
1469,122891,31
1470,81368,54
1471,118123,46
1472,145849,33
1473,68540,59
1474,74398,49
1475,141900,32
1476,137466,49
1477,40993,57
1478,43968,52
1479,121602,34
1480,73577,56
1481,53760,56
1482,149215,53
1483,97068,31
1484,51415,25
1485,49980,34
1486,128699,46
1487,66429,29
1488,77693,18
1489,147722,23
1490,83506,20
1491,71909,50
1492,105292,40
1493,54015,51
1494,70558,58
1495,43106,18
1496,47148,31
1497,136503,54
1498,104118,52
1499,80198,48
1500,103108,34
1501,87063,46
1502,81809,31
1503,136321,44
1504,65849,26
1505,138043,46
1506,105734,57
1507,140489,25
1508,67673,48
1509,51984,51
1510,62572,39
1511,98099,45
1512,121950,56
1513,74291,29
1514,69340,51
1515,71570,42
1516,87909,54
1517,71717,49
1518,95005,22
1519,93818,50
1520,144122,29
1521,81966,42
1522,102204,39
1523,52482,32
1524,66405,34
1525,60812,23
1526,119411,56
1527,84915,27
1528,119629,31
1529,70526,31
1530,89742,56
1531,93060,57
1532,45297,56
1533,107434,24
1534,104450,42
1535,99765,44
1536,117060,19
1537,132576,55
1538,84832,28
1539,53452,55
1540,125703,45
1541,118625,45
1542,70325,28
1543,132977,34
1544,93448,59
1545,147414,34
1546,71115,46
1547,123175,19
1548,140392,44
1549,131909,30
1550,102823,45
1551,138036,52
1552,125772,33
1553,127795,50
1554,84743,20
1555,122833,33
1556,128654,38
1557,149617,60
1558,141106,25
1559,146475,48
1560,131105,50
1561,118203,29
1562,58379,35
1563,142075,39
1564,100074,25
1565,63518,36
1566,69706,52
1567,101461,23
1568,111138,20
1569,107739,56
1570,103724,46
1571,119800,32
1572,42217,52
1573,78191,20
1574,65684,44
1575,100269,47
1576,88123,34
1577,122892,55
1578,86835,43
1579,75650,30
1580,102787,31
1581,102094,41
1582,81853,36
1583,100832,31
1584,100023,43
1585,145021,55
1586,96143,47
1587,120879,37
1588,142538,34
1589,119108,53
1590,90160,59
1591,73124,42
1592,143003,49
1593,58542,57
1594,104126,51
1595,110667,18
1596,82763,32
1597,146389,53
1598,54844,27
1599,71554,33
1600,135025,18
1601,82187,60
1602,117190,23
1603,56690,20
1604,65939,54
1605,68363,57
1606,55128,36
1607,111452,24
1608,124332,20
1609,89253,39
1610,66031,46
1611,147973,59
1612,110814,54
1613,80328,48
1614,55784,40
1615,124898,49
1616,55800,19
1617,41819,32
1618,126383,21
1619,89867,51
1620,105977,47
1621,46073,57
1622,110111,25
1623,124558,56
1624,114775,39
1625,146868,37
1626,73540,42
1627,57675,38
1628,133096,58
1629,104031,23
1630,52474,28
1631,85186,18
1632,133298,50
1633,124541,19
1634,123594,41
1635,99215,42
1636,116079,32
1637,47305,24
1638,112925,29
1639,49909,58
1640,144006,57
1641,40750,41
1642,98473,41
1643,53704,21
1644,131631,41
1645,76994,48
1646,124154,46
1647,46707,33
1648,135949,18
1649,122845,32
1650,52304,23
1651,142162,52
1652,75397,28
1653,105288,36
1654,98694,21
1655,79733,37
1656,87516,42
1657,44298,18
1658,120131,28
1659,98559,55
1660,112389,49
1661,49221,40
1662,142476,35
1663,142083,48
1664,127918,58
1665,98730,32
1666,102662,45
1667,103670,46
1668,80762,56
1669,99706,52
1670,71306,22
1671,129851,39
1672,121269,34
1673,50384,58
1674,123492,31
1675,131415,57
1676,40180,60
1677,42583,19
1678,81629,44
1679,55726,54
1680,107964,38
1681,47597,59
1682,63391,28
1683,102684,26
1684,61059,20
1685,131625,39
1686,110217,25
1687,81057,34
1688,79221,48
1689,97627,32
1690,109709,24
1691,104737,30
1692,84969,24
1693,55065,18
1694,90692,28
1695,148796,48
1696,71210,30
1697,115120,37
1698,46232,24
1699,96658,49
1700,115717,31
1701,75919,37
1702,142723,41
1703,74991,59
1704,121741,59
1705,56529,20
1706,46392,52
1707,83719,18
1708,79321,27
1709,53882,47
1710,106424,35
1711,70294,41
1712,92473,53
1713,147213,54
1714,127923,22
1715,95641,41
1716,117701,25
1717,57102,49
1718,101825,22
1719,87985,19
1720,85859,51
1721,52600,56
1722,120653,31
1723,102697,20
1724,97286,49
1725,113788,32
1726,40735,50
1727,76299,44
1728,40911,36
1729,111455,51
1730,83473,51
1731,148782,52
1732,60569,30
1733,82429,51
1734,113195,31
1735,69515,23
1736,118447,44
1737,89391,52
1738,135859,19
1739,73199,48
1740,68070,27
1741,65969,42
1742,100321,59
1743,42677,46
1744,115062,18
1745,127466,34
1746,132062,21
1747,93497,28
1748,54905,43
1749,99153,20
1750,42236,19
1751,78177,23
1752,75511,36
1753,66280,53
1754,79533,27
1755,56088,47
1756,82881,38
1757,44592,35
1758,109196,45
1759,117847,52
1760,67570,28
1761,141819,40
1762,129740,35
1763,127038,44
1764,62856,39
1765,128035,52
1766,89087,46
1767,137384,28
1768,72743,21
1769,93034,20
1770,129326,34
1771,48545,56
1772,86464,48
1773,111899,48
1774,110643,42
1775,126206,27
1776,148387,46
1777,81039,50
1778,123648,36
1779,134042,32
1780,87586,57
1781,66490,29
1782,129536,35
1783,125437,40
1784,128226,47
1785,90008,19
1786,88927,51
1787,43435,50
1788,50065,37
1789,62767,36
1790,126279,46
1791,145850,39
1792,40103,52
1793,100614,30
1794,129320,33
1795,99828,43
1796,115479,18
1797,138903,29
1798,130524,44
1799,149759,56
1800,85437,25
1801,52349,30
1802,54988,47
1803,102858,58
1804,147821,54
1805,59547,55
1806,83089,30
1807,111591,51
1808,115556,51
1809,125003,50
1810,42698,29
1811,144742,51
1812,73976,22
1813,125970,36
1814,129260,26
1815,122538,41
1816,117336,58
1817,46627,34
1818,78302,55
1819,65240,43
1820,114492,41
1821,53064,36
1822,68027,55
1823,133720,57
1824,107633,51
1825,87322,40
1826,92773,49
1827,50316,20
1828,125921,52
1829,99170,25
1830,41369,24
1831,94602,46
1832,80321,52
1833,71963,38
1834,132903,42
1835,127335,57
1836,122902,23
1837,59999,43
1838,114513,28
1839,126768,56
1840,74781,19
1841,124968,34
1842,71827,20
1843,43319,49
1844,45225,38
1845,113360,32
1846,54425,26
1847,140896,46
1848,146317,34
1849,55424,30
1850,49639,22
1851,137966,33
1852,93706,38
1853,87730,46
1854,68987,42
1855,132206,25
1856,113692,21
1857,118704,45
1858,55633,47
1859,133981,48
1860,139263,48
1861,115922,55
1862,78293,47
1863,48765,48
1864,60304,29
1865,104673,35
1866,68352,47
1867,68201,49
1868,123329,44
1869,105873,22
1870,61371,49
1871,78056,54
1872,149621,19
1873,44802,44
1874,66358,38
